Mixture	Cancer.cells	B.cells	Macrophages.M1	Macrophages.M2	Monocytes	Neutrophils	NK.cells	T.cells.CD4	T.cells.CD8	Tregs	Dendritic.cells	P-value	Correlation	RMSE
LUNG-NSCLC2-0553	0.06486806216351447	0.00439106939785754	0.25187606206370938	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.59597399407213847	0.00000000000000000	0.00000000000000000	0.08289081230278005	0.00000000000000000	0.14996731827586901	1.02339469487225454
LUNG-NSCLC2-0560	0.00000000000000000	0.00000000000000000	0.32773859125829280	0.03012028762621358	0.00000000000000000	0.00000000000000000	0.06805330226797189	0.39289253913919669	0.00000000000000000	0.06241872578785987	0.11877655392046517	0.00000000000000000	0.42352856379165854	0.90916590132198949
LUNG-NSCLC2-0561	0.64740606454698280	0.00000000000000000	0.04428435625939046	0.00655466906409631	0.00000000000000000	0.00000000000000000	0.01484638887104381	0.00000000000000000	0.01290914454514050	0.00744032834572559	0.26655904836762062	0.00000000000000000	0.15572347662039543	1.09225733770483324
LUNG-NSCLC2-0563	0.17502424049863438	0.09159450037807672	0.26806364504967117	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05766204388781581	0.22729093927838542	0.02379871645928831	0.15656591444812815	0.00000000000000000	0.00000000000000000	0.11277696908315213	1.04260248844739967
LUNG-NSCLC2-0565	0.32697672445551546	0.07128990575402040	0.18091891783802797	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02472185180008874	0.21433539290480466	0.05433806686943986	0.07518052276305007	0.05223861761505280	0.00000000000000000	0.13705504315699521	1.02657538026873540
LUNG-NSCLC2-0566	0.22163378865135816	0.02626393410949834	0.29327282864534515	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.07250634147351667	0.36339390759641671	0.00000000000000000	0.00000000000000000	0.02292919952386510	0.00000000000000000	0.12768933912442723	1.04275737003282676
LUNG-NSCLC2-0567	0.47361178360121148	0.00000000000000000	0.35788345996795112	0.00000000000000000	0.00000000000000000	0.02972391548029860	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04155415761694475	0.09722668333359405	0.00000000000000000	0.25769151572380683	1.04037196799545706
LUNG-NSCLC2-0568	0.36717310941125503	0.00000000000000000	0.37836962302393462	0.00618844892467837	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.21198992539557635	0.00000000000000000	0.00000000000000000	0.03627889324455561	0.00000000000000000	0.16150403440221464	1.07549615849879299
LUNG-NSCLC2-0569	0.74859998142168860	0.00000000000000000	0.19021371614062318	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06118630243768812	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.26344879641998481	1.07605391682965723
LUNG-NSCLC2-0571	0.31200294235851062	0.00000000000000000	0.51330134746951961	0.16647026580955113	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00822544436241847	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.14207139001808411	1.17771886349301669
LUNG-NSCLC2-0572	0.43862013316030185	0.00000000000000000	0.27022749697032872	0.05216984098077356	0.00000000000000000	0.06422832477708422	0.00000000000000000	0.03800240147001106	0.00547055252540415	0.02628286676856316	0.10499838334753324	0.00000000000000000	0.19070714229959501	1.04929381039327030
LUNG-NSCLC2-0576	0.76729545231563767	0.00000000000000000	0.17183080745560209	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02701351957000147	0.00000000000000000	0.03386022065875881	0.00000000000000000	0.00000000000000000	0.14169600634478921	1.16017774700582632
LUNG-NSCLC2-0580	0.24084701998652921	0.03215098369790170	0.30297729748054791	0.08946876305823966	0.00000000000000000	0.00000000000000000	0.05851323229133447	0.23517150735237374	0.00000000000000000	0.03666969599080037	0.00420150014227307	0.00000000000000000	0.38540624020969849	0.92736473250564733
LUNG-NSCLC2-0583	0.52791730618823440	0.00000000000000000	0.09630836714261554	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.23281016622605988	0.00000000000000000	0.00561162891396848	0.13735253152912166	0.00000000000000000	0.17032369056404603	1.04402871968579358
LUNG-NSCLC2-0584	0.00000000000000000	0.08130175392292802	0.35984904509031318	0.17378863398838165	0.13927977648503903	0.00000000000000000	0.07976264632302876	0.11494961096622645	0.00000000000000000	0.05085990309941966	0.00020863012466324	0.00000000000000000	0.26267221918974515	1.02433564645969177
LUNG-NSCLC2-0585	0.62528020640866588	0.00000000000000000	0.15613522631329660	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06246531774453407	0.00000000000000000	0.00000000000000000	0.02323749492974554	0.13288175460375784	0.00000000000000000	0.06492498109377308	1.14090755885981099
LUNG-NSCLC2-0587	0.29686287404773731	0.08413707500090151	0.31543658913077438	0.00000000000000000	0.07681160621824894	0.00000000000000000	0.00000000000000000	0.08586562973131238	0.01721131217192054	0.04535106763793079	0.07832384606117422	0.00000000000000000	0.12676242384464800	1.06454392596336778
LUNG-NSCLC2-0588	0.00000000000000000	0.00000000000000000	0.34793879855059556	0.13275122764630040	0.28450517599404124	0.04843841787589426	0.11189083998854323	0.03318765237940752	0.00000000000000000	0.01348047471248442	0.02780741285273336	0.00000000000000000	0.17887537469332157	1.09391519445203489
LUNG-NSCLC2-0590	0.63874783565471993	0.00000000000000000	0.13039133411891074	0.06051057424073596	0.00000000000000000	0.00298655127454010	0.00000000000000000	0.00000000000000000	0.00414626342896544	0.03004802818007047	0.13316941310205735	0.00000000000000000	0.29405202242999939	1.01469174869744116
LUNG-NSCLC2-0592	0.30211767564678543	0.00000000000000000	0.23004118168832999	0.09614103509569014	0.00000000000000000	0.00000000000000000	0.00293264774462917	0.26654662429612630	0.00000000000000000	0.00000000000000000	0.10222083552843909	0.00000000000000000	0.09755775559744882	1.05596997810832671
LUNG-NSCLC2-0593	0.00000000000000000	0.10595257298679267	0.18228019081036417	0.04827148179424598	0.00000000000000000	0.04211052334767028	0.08390983446741572	0.34358048528135565	0.00000000000000000	0.10103267348328364	0.09286223782887189	0.00000000000000000	0.20008751750028880	0.99759178831841477
LUNG-NSCLC2-0595	0.64895121555922963	0.00000000000000000	0.20442756885154420	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00410998607337857	0.01378063284388106	0.12873059667196657	0.00000000000000000	0.21963399292276589	1.07202646829223691
LUNG-NSCLC2-0596	0.21660041862203783	0.00000000000000000	0.57626728912781555	0.03741958622294726	0.00403432485164247	0.01482232221676122	0.04444761272723057	0.03335765277786492	0.00000000000000000	0.07305079345370014	0.00000000000000000	0.00000000000000000	0.43235924214560789	0.96713251587142202
LUNG-NSCLC2-0599	0.00000000000000000	0.00591815778999934	0.36182129288869969	0.26399027011902082	0.14294871350447674	0.05217063105155940	0.06695557033106581	0.08434986139363768	0.00000000000000000	0.02184550292154059	0.00000000000000000	0.00000000000000000	0.23803654333567972	1.06554741655204666
LUNG-NSCLC2-0602	0.00000000000000000	0.06320125894943406	0.38597739144034443	0.08535158982082511	0.00000000000000000	0.07554629875120410	0.11726630675180574	0.00000000000000000	0.00486612823582034	0.26779102605056615	0.00000000000000000	0.00000000000000000	0.43508011660872670	0.91305985990332461
